  528.246227 2.4570D-300.0647 3991.2146                 2 1 1 03                 1 2 2 02                         P 62E0.68628  2P19 23 1.865E-01 0.0680-0.000746-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.254004 7.8180D-290.0677 2568.6560                 1 2 2 02                 1 1 1 01                         R 37F0.74628  2P19 23 9.417E-03 0.0825-0.000716-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.257418 1.1640D-280.0698 3754.3743                 2 2 2 02                 2 1 1 01                         R 25E0.71626  2P19 21 1.225E-02 0.0945-0.000684-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.259878 2.9590D-290.0719 1513.9645                 1 1 1 02                 1 0 0 01                         Q 20E0.69637  2P19 26 1.862E-02 0.0987-0.000663-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.301626 4.0610D-300.0681 5111.3320                 2 4 4 03                 1 5 5 02                         P 37E0.74626  2P19 21 2.271E-01 0.0838-0.000721-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.308517 1.9310D-300.0662 2950.0979                 1 2 2 02                 0 3 3 01                         P 52F0.71638  2P19 25 9.968E-02 0.0718-0.000713-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.315507 1.5430D-280.0685 1662.3802                 1 1 1 02                 1 0 0 01                         Q 29E0.73638  2P19 25 2.659E-02 0.0906-0.000702-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.322707 3.2440D-260.0690 1686.4337                 1 1 1 02                 1 0 0 01                         Q 28E0.72636  2P19 22 1.227E-02 0.0920-0.000703-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.330566 1.0590D-290.0657 3893.2937                 1 3 3 02                 0 4 4 01                         P 57F0.70636  2P19 22 9.209E-02 0.0698-0.000741-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.339690 2.8830D-290.0714 1529.8486                 1 1 1 02                 1 0 0 01                         Q 21E0.69637  2P19 26 1.870E-02 0.0979-0.000669-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.345966 2.1740D-290.0686 2415.2544                 1 2 2 02                 1 1 1 01                         R 30F0.73627  2P19 24 7.936E-03 0.0895-0.000718-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.356067 8.6350D-300.0902 4227.4424                 3 1 1 02                 3 0 0 01                         Q  2E0.77626  2P19 21 9.602E-02 0.1213-0.000461-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.358910 1.5150D-290.0879 4232.9160                 3 1 1 02                 3 0 0 01                         Q  4E0.76626  2P19 21 9.613E-02 0.1177-0.000477-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.363342 2.1030D-290.0860 4241.5176                 3 1 1 02                 3 0 0 01                         Q  6E0.74626  2P19 21 9.630E-02 0.1145-0.000490-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.363910 2.3870D-290.0687 2391.6875                 1 2 2 02                 1 1 1 01                         R 29E0.73627  2P19 24 8.026E-03 0.0905-0.000723-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.369316 2.6030D-290.0838 4253.2471                 3 1 1 02                 3 0 0 01                         Q  8E0.72626  2P19 21 9.653E-02 0.1114-0.000514-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.376769 3.0010D-290.0815 4268.1040                 3 1 1 02                 3 0 0 01                         Q 10E0.70626  2P19 21 9.683E-02 0.1087-0.000546-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.385617 3.2850D-290.0793 4286.0884                 3 1 1 02                 3 0 0 01                         Q 12E0.68626  2P19 21 9.718E-02 0.1063-0.000575-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.395589 2.7830D-280.0657 4098.9175                 2 1 1 02                 1 2 2 01                         P 58E0.69626  2P19 21 7.204E-02 0.0696-0.000742-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.395763 3.4540D-290.0772 4307.2007                 3 1 1 02                 3 0 0 01                         Q 14E0.68626  2P19 21 9.760E-02 0.1042-0.000601-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.402552 1.9350D-300.0662 2950.0972                 1 2 2 02                 0 3 3 01                         P 52E0.71638  2P19 25 9.992E-02 0.0718-0.000713-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.405620 2.3910D-280.0669 2880.3950                 2 0 0 02                 1 1 1 01                         P 47E0.73628  2P19 23 1.086E-01 0.0750-0.000720-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.406758 1.4400D-280.0684 1684.4504                 1 1 1 02                 1 0 0 01                         Q 30E0.73638  2P19 25 2.673E-02 0.0897-0.000711-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.407089 3.5110D-290.0752 4331.4395                 3 1 1 02                 3 0 0 01                         Q 16E0.67626  2P19 21 9.808E-02 0.1024-0.000624-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.419459 3.4650D-290.0736 4358.8057                 3 1 1 02                 3 0 0 01                         Q 18E0.68626  2P19 21 9.862E-02 0.1007-0.000642-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.423163 2.7940D-290.0709 1546.4886                 1 1 1 02                 1 0 0 01                         Q 22E0.70637  2P19 26 1.878E-02 0.0971-0.000668-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.429953 4.1310D-290.0688 4426.5107                 3 1 1 03                 3 0 0 02                         Q 30E0.73626  2P19 21 9.912E-02 0.0902-0.000716-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.430722 1.5520D-300.0633 3017.9285                 1 1 1 02                 0 2 2 01                         P 68E0.66638  2P19 25 8.501E-02 0.0663-0.000779-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.432721 3.3310D-290.0723 4389.2983                 3 1 1 02                 3 0 0 01                         Q 20E0.69626  2P19 21 9.923E-02 0.0991-0.000666-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.439688 3.4770D-290.0886 1343.0132                 1 1 1 02                 1 0 0 01                         R  1E0.77638  2P19 25 1.498E-02 0.1192-0.000521-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.446702 3.1260D-290.0712 4422.9175                 3 1 1 02                 3 0 0 01                         Q 22E0.70626  2P19 21 9.990E-02 0.0975-0.000671-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.461210 2.8670D-290.0703 4459.6626                 3 1 1 02                 3 0 0 01                         Q 24E0.71626  2P19 21 1.006E-01 0.0958-0.000678-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.464829 4.3400D-290.0684 3094.8252                 2 1 1 02                 1 2 2 01                         P 31E0.73628  2P19 23 8.522E-02 0.0893-0.000711-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.476036 2.5750D-290.0696 4499.5337                 3 1 1 02                 3 0 0 01                         Q 26E0.71626  2P19 21 1.014E-01 0.0940-0.000695-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.490950 2.2660D-290.0691 4542.5308                 3 1 1 02                 3 0 0 01                         Q 28E0.72626  2P19 21 1.023E-01 0.0922-0.000704-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.500780 1.3370D-280.0682 1707.2557                 1 1 1 02                 1 0 0 01                         Q 31E0.73638  2P19 25 2.687E-02 0.0887-0.000705-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.505701 1.9560D-290.0688 4588.6523                 3 1 1 02                 3 0 0 01                         Q 30E0.73626  2P19 21 1.032E-01 0.0902-0.000716-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.510278 2.6930D-290.0704 1563.8846                 1 1 1 02                 1 0 0 01                         Q 23E0.70637  2P19 26 1.886E-02 0.0962-0.000678-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.514016 2.1150D-300.0849 3474.5466                 3 0 0 02                 2 1 1 01                         P  7E0.73628  2P19 23 1.234E-01 0.1130-0.000642-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.520019 1.6560D-290.0686 4637.8989                 3 1 1 02                 3 0 0 01                         Q 32E0.74626  2P19 21 1.042E-01 0.0882-0.000713-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.523858 1.5990D-260.0816 1406.3785                 1 1 1 02                 1 0 0 01                         P 10E0.70628  2P19 23 2.749E-02 0.1087-0.000614-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.532069 4.1910D-300.0744 3518.1389                 2 2 2 02                 1 3 3 01                         P 17E0.67628  2P19 23 1.191E-01 0.1014-0.000678-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.532922 4.1910D-300.0744 3518.1389                 2 2 2 02                 1 3 3 01                         P 17F0.67628  2P19 23 1.191E-01 0.1014-0.000678-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.533615 1.3770D-290.0683 4690.2700                 3 1 1 02                 3 0 0 01                         Q 34E0.74626  2P19 21 1.053E-01 0.0862-0.000715-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.534105 4.5450D-300.0674 4024.1807                 1 4 4 02                 0 5 5 01                         P 44F0.74636  2P19 22 9.704E-02 0.0774-0.000727-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.536129 1.1040D-300.0690 3582.1218                 3 0 0 04                 1 3 3 02                         P 29E0.72626  2P19 21 4.680E-05 0.0917-0.000714-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.543215 4.7360D-300.0601 4086.5540                 1 1 1 02                 0 2 2 01                         P 84E0.62636  2P19 22 7.135E-02 0.0639-0.000870-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.546179 1.1240D-290.0681 4745.7646                 3 1 1 02                 3 0 0 01                         Q 36E0.74626  2P19 21 1.064E-01 0.0843-0.000712-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.557380 9.0150D-300.0679 4804.3833                 3 1 1 02                 3 0 0 01                         Q 38E0.74626  2P19 21 1.076E-01 0.0824-0.000724-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.566016 1.1960D-300.0666 5302.1245                 3 1 1 02                 3 0 0 01                         Q 52E0.71626  2P19 21 1.176E-01 0.0721-0.000748-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.566312 1.4650D-280.0695 2912.1614                 1 3 3 02                 0 4 4 01                         P 26E0.71628  2P19 23 1.416E-01 0.0940-0.000712-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.566326 1.4650D-280.0695 2912.1614                 1 3 3 02                 0 4 4 01                         P 26F0.71628  2P19 23 1.416E-01 0.0940-0.000712-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.566868 7.1060D-300.0678 4866.1245                 3 1 1 02                 3 0 0 01                         Q 40E0.74626  2P19 21 1.088E-01 0.0806-0.000719-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.574275 5.5060D-300.0677 4930.9883                 3 1 1 02                 3 0 0 01                         Q 42E0.74626  2P19 21 1.102E-01 0.0788-0.000720-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.575111 1.6770D-300.0668 5221.6567                 3 1 1 02                 3 0 0 01                         Q 50E0.72626  2P19 21 1.160E-01 0.0732-0.000744-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.575767 1.2380D-300.0704 3556.6086                 1 4 4 02                 0 5 5 01                         P 24E0.70627  2P19 24 1.556E-01 0.0960-0.000708-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.575767 1.2380D-300.0704 3556.6086                 1 4 4 02                 0 5 5 01                         P 24F0.70627  2P19 24 1.556E-01 0.0960-0.000708-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.579213 4.1950D-300.0675 4998.9736                 3 1 1 02                 3 0 0 01                         Q 44E0.73626  2P19 21 1.115E-01 0.0772-0.000727-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.580054 2.3150D-300.0670 5144.3086                 3 1 1 02                 3 0 0 01                         Q 48E0.72626  2P19 21 1.145E-01 0.0744-0.000740-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.581278 3.1420D-300.0673 5070.0806                 3 1 1 02                 3 0 0 01                         Q 46E0.73626  2P19 21 1.130E-01 0.0758-0.000725-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.586608 2.5930D-270.0669 3673.1460                 1 3 3 02                 0 4 4 01                         P 50E0.72626  2P19 21 9.851E-02 0.0734-0.000718-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.587162 2.8090D-260.0687 1732.3958                 1 1 1 02                 1 0 0 01                         Q 30E0.73636  2P19 22 1.242E-02 0.0900-0.000714-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.587498 3.4420D-300.0861 2791.5210                 2 1 1 02                 2 0 0 01                         P  6E0.74627  2P19 24 4.484E-02 0.1147-0.000635-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.588055 8.1260D-290.0676 2677.8667                 1 2 2 02                 1 1 1 01                         R 40F0.74636  2P19 22 2.617E-03 0.0799-0.000722-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.595071 7.0500D-280.0650 2676.0525                 1 1 1 02                 0 2 2 01                         P 60E0.68628  2P19 23 9.272E-02 0.0686-0.000744-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.597546 1.2370D-280.0681 1730.7957                 1 1 1 02                 1 0 0 01                         Q 32E0.74638  2P19 25 2.701E-02 0.0877-0.000709-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.601015 2.5810D-290.0700 1582.0364                 1 1 1 02                 1 0 0 01                         Q 24E0.71637  2P19 26 1.895E-02 0.0954-0.000675-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.606572 2.9140D-270.0755 1479.0472                 1 1 1 02                 1 0 0 01                         P 16E0.67627  2P19 24 2.285E-02 0.1025-0.000686-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.632677 2.3880D-300.0725 4966.6201                 2 4 4 02                 1 5 5 01                         P 20F0.68626  2P19 21 1.238E-01 0.0995-0.000678-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.636714 3.5040D-290.0686 4475.5747                 3 1 1 03                 3 0 0 02                         Q 32E0.74626  2P19 21 1.002E-01 0.0882-0.000713-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.638473 3.8580D-290.0683 3118.4871                 2 1 1 02                 1 2 2 01                         P 32F0.74628  2P19 23 8.233E-02 0.0883-0.000708-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.644754 1.5790D-290.0662 3124.8979                 1 2 2 02                 0 3 3 01                         P 54F0.71627  2P19 24 1.069E-01 0.0711-0.000728-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.673414 7.8730D-300.0678 3226.1379                 1 3 3 02                 0 4 4 01                         P 38E0.74627  2P19 24 1.244E-01 0.0826-0.000717-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.673506 7.6430D-300.0787 4751.0645                 1 6 6 02                 0 7 7 01                         P 13E0.68626  2P19 21 2.169E-01 0.1056-0.000642-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.673613 7.8730D-300.0678 3226.1379                 1 3 3 02                 0 4 4 01                         P 38F0.74627  2P19 24 1.244E-01 0.0826-0.000717-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.675983 6.8100D-300.0770 2046.4857                 1 2 2 02                 0 3 3 01                         P 14F0.68828  2P19 27 9.824E-02 0.1038-0.000664-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.678529 1.0150D-300.0671 3600.1326                 2 1 1 02                 1 2 2 01                         P 47F0.73627  2P19 24 7.969E-02 0.0752-0.000721-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.691391 1.2090D-280.0676 4238.8657                 3 0 0 02                 2 1 1 01                         P 43E0.74626  2P19 21 8.367E-02 0.0784-0.000721-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.695351 2.4620D-290.0697 1600.9440                 1 1 1 02                 1 0 0 01                         Q 25E0.71637  2P19 26 1.904E-02 0.0945-0.000687-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.695804 1.5800D-290.0662 3124.8972                 1 2 2 02                 0 3 3 01                         P 54E0.71627  2P19 24 1.071E-01 0.0711-0.000728-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.697028 1.1390D-280.0680 1755.0706                 1 1 1 02                 1 0 0 01                         Q 33E0.74638  2P19 25 2.716E-02 0.0867-0.000710-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.699696 9.0510D-290.0678 2540.1531                 1 2 2 02                 1 1 1 01                         R 36E0.74628  2P19 23 9.760E-03 0.0834-0.000709-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.700312 1.3570D-290.0669 4900.3965                 2 3 3 03                 1 4 4 02                         P 50E0.72626  2P19 21 2.010E-01 0.0734-0.000718-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.704370 5.3760D-290.0678 1729.1925                 1 1 1 02                 0 2 2 01                         P 34E0.74828  2P19 27 6.686E-02 0.0860-0.000724-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.712462 2.4070D-290.0686 4536.9888                 2 3 3 02                 1 4 4 01                         P 32E0.74626  2P19 21 9.577E-02 0.0887-0.000711-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.714010 4.8610D-290.0677 1753.5498                 1 1 1 02                 0 2 2 01                         P 35F0.74828  2P19 27 6.608E-02 0.0850-0.000726-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.737395 2.8840D-300.0672 3932.8313                 2 2 2 03                 1 3 3 02                         P 44F0.74628  2P19 23 2.335E-01 0.0772-0.000725-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.742476 1.6520D-280.0596 4325.6499                 1 1 1 02                 0 2 2 01                         P 87F0.62626  2P19 21 8.569E-02 0.0637-0.000903-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.756231 1.8710D-290.0657 4053.7839                 1 3 3 02                 1 2 2 01                         R 57F0.69626  2P19 21 3.829E-03 0.0695-0.000812-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.763115 1.0770D-280.0705 4246.3027                 1 5 5 02                 0 6 6 01                         P 24E0.70626  2P19 21 1.398E-01 0.0962-0.000709-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.773242 1.2580D-270.0611 3867.2622                 1 1 1 02                 0 2 2 01                         P 80E0.63626  2P19 21 7.647E-02 0.0646-0.000854-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.792061 2.8870D-300.0672 3932.8308                 2 2 2 03                 1 3 3 02                         P 44E0.74628  2P19 23 2.338E-01 0.0772-0.000725-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.793265 2.3360D-290.0693 1620.6073                 1 1 1 02                 1 0 0 01                         Q 26E0.71637  2P19 26 1.913E-02 0.0936-0.000692-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.799197 1.0450D-280.0679 1780.0800                 1 1 1 02                 1 0 0 01                         Q 34E0.74638  2P19 25 2.732E-02 0.0857-0.000710-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.810090 3.1120D-290.0593 3477.3323                 1 0 0 02                 0 1 1 01                         P 87E0.62628  2P19 23 1.385E-01 0.0634-0.000899-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.828706 9.7770D-270.0882 1372.4004                 1 1 1 02                 1 0 0 01                         R  2E0.77636  2P19 22 6.555E-03 0.1184-0.000483-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.836503 1.1390D-290.0805 3364.7852                 1 4 4 02                 0 5 5 01                         P 11E0.69628  2P19 23 2.416E-01 0.1074-0.000605-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.836503 1.1390D-290.0805 3364.7852                 1 4 4 02                 0 5 5 01                         P 11F0.69628  2P19 23 2.416E-01 0.1074-0.000605-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.854408 2.9180D-290.0683 4527.7500                 3 1 1 03                 3 0 0 02                         Q 34E0.74626  2P19 21 1.014E-01 0.0862-0.000715-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.868424 2.3870D-260.0684 1781.4701                 1 1 1 02                 1 0 0 01                         Q 32E0.74636  2P19 22 1.259E-02 0.0881-0.000712-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.870578 2.5030D-300.0648 3540.4417                 2 0 0 02                 1 1 1 01                         P 62E0.68627  2P19 24 1.112E-01 0.0681-0.000748-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.873927 1.1410D-280.0674 4253.5142                 2 2 2 02                 1 3 3 01                         P 45E0.73626  2P19 21 8.103E-02 0.0768-0.000724-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.888332 3.3220D-300.0621 3491.7688                 1 1 1 02                 0 2 2 01                         P 75F0.64627  2P19 24 9.621E-02 0.0653-0.000825-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.888404 4.5380D-240.0725 1552.0433                 1 1 1 02                 1 0 0 01                         P 20E0.68626  2P19 21 1.458E-02 0.0995-0.000678-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
  528.894734 2.2060D-290.0691 1641.0262                 1 1 1 02                 1 0 0 01                         Q 27E0.72637  2P19 26 1.923E-02 0.0927-0.000706-.9999 -0.999999-9.9999D-01-.9999-.99 0.000000-.9999-9.9999-.99-.990.0000000.000000-.99-.99
